,date,Solar_Radiation_Flux
829,2017-04-09,4862.072222222222
830,2017-04-10,4849.362222222222
831,2017-04-11,5315.818888888889
832,2017-04-12,5220.471111111111
833,2017-04-13,3690.072777777778
834,2017-04-14,5579.818888888889
835,2017-04-15,5225.806111111111
836,2017-04-16,5986.07
837,2017-04-17,4696.075555555555
838,2017-04-18,3825.0969444444445
839,2017-04-19,5782.021111111111
840,2017-04-20,4507.909166666666
841,2017-04-21,4984.289444444445
842,2017-04-22,4783.892222222222
843,2017-04-23,3747.398888888889
844,2017-04-24,4622.170277777778
845,2017-04-25,4695.638333333333
846,2017-04-26,5660.753333333333
847,2017-04-27,5329.500555555555
848,2017-04-28,4387.8275
849,2017-04-29,5804.155555555555
850,2017-04-30,4585.9430555555555
851,2017-05-01,4202.47
852,2017-05-02,5056.416111111111
853,2017-05-03,3956.466388888889
854,2017-05-04,3718.891111111111
855,2017-05-05,5565.508888888889
856,2017-05-06,4618.8469444444445
857,2017-05-07,5792.212222222222
858,2017-05-08,5260.822777777777
859,2017-05-09,3758.6530555555555
860,2017-05-10,4128.268611111111
861,2017-05-11,4991.821111111111
862,2017-05-12,4803.826666666667
863,2017-05-13,4748.440555555556
864,2017-05-14,4630.7733333333335
865,2017-05-15,4618.238055555556
866,2017-05-16,4345.568611111111
867,2017-05-17,5645.758888888889
868,2017-05-18,5353.917777777778
869,2017-05-19,4694.006111111111
870,2017-05-20,4540.993333333333
871,2017-05-21,4142.637777777778
872,2017-05-22,4372.143333333333
873,2017-05-23,4067.7722222222224
874,2017-05-24,4110.031388888889
875,2017-05-25,4144.14
876,2017-05-26,4836.158333333334
877,2017-05-27,4702.717777777778
878,2017-05-28,4965.516666666666
879,2017-05-29,4705.379444444445
880,2017-05-30,4062.066388888889
881,2017-05-31,4558.9430555555555
882,2017-06-01,4353.182222222223
883,2017-06-02,4240.208611111111
884,2017-06-03,5078.432222222223
885,2017-06-04,4075.843611111111
886,2017-06-05,4060.9375
887,2017-06-06,4178.690833333333
888,2017-06-07,4659.605833333333
889,2017-06-08,4846.741111111111
890,2017-06-09,4890.202777777778
891,2017-06-10,4201.873055555556
892,2017-06-11,3996.428888888889
893,2017-06-12,3858.6922222222224
894,2017-06-13,3772.7472222222223
895,2017-06-14,4477.411944444444
896,2017-06-15,4055.7316666666666
897,2017-06-16,2960.0405555555553
898,2017-06-17,4391.055
899,2017-06-18,4688.219444444445
900,2017-06-19,3405.163611111111
901,2017-06-20,4368.952777777778
902,2017-06-21,4980.077777777778
903,2017-06-22,4782.180555555556
904,2017-06-23,4338.5225
905,2017-06-24,4700.463333333333
906,2017-06-25,4365.139444444444
907,2017-06-26,4169.453055555556
908,2017-06-27,2620.972222222222
909,2017-06-28,4164.646111111111
910,2017-06-29,4763.003333333333
911,2017-06-30,4273.046111111111
912,2017-07-01,4387.9783333333335
913,2017-07-02,4398.596666666666
914,2017-07-03,4515.548055555556
915,2017-07-04,4502.9975
916,2017-07-05,4049.25
917,2017-07-06,4151.042222222222
918,2017-07-07,4477.795833333334
919,2017-07-08,4787.842777777778
920,2017-07-09,4615.655833333333
921,2017-07-10,4306.997777777778
922,2017-07-11,4243.573611111111
923,2017-07-12,4537.318333333334
924,2017-07-13,4197.0175
925,2017-07-14,3968.4144444444446
926,2017-07-15,4287.524722222222
927,2017-07-16,4350.086666666667
928,2017-07-17,4442.013333333333
929,2017-07-18,4080.6655555555553
930,2017-07-19,4626.268333333333
931,2017-07-20,4596.336111111111
932,2017-07-21,3653.7047222222222
933,2017-07-22,4608.916388888889
934,2017-07-23,4344.363611111111
935,2017-07-24,2953.593888888889
936,2017-07-25,3616.7325
937,2017-07-26,4530.184444444444
938,2017-07-27,4504.224166666667
939,2017-07-28,4540.291944444444
940,2017-07-29,4155.924722222222
941,2017-07-30,4511.629444444445
942,2017-07-31,3777.0841666666665
943,2017-08-01,3978.3908333333334
944,2017-08-02,4595.606388888889
945,2017-08-03,4430.8225
946,2017-08-04,3756.903333333333
947,2017-08-05,3573.9513888888887
948,2017-08-06,4122.611111111111
949,2017-08-07,4160.824444444444
950,2017-08-08,4635.761666666666
951,2017-08-09,4424.409722222223
952,2017-08-10,4388.12
953,2017-08-11,3825.485833333333
954,2017-08-12,4787.211111111111
955,2017-08-13,4334.682222222223
956,2017-08-14,4257.497222222222
957,2017-08-15,4319.2425
958,2017-08-16,3317.413611111111
959,2017-08-17,4103.075833333333
960,2017-08-18,4713.515555555556
961,2017-08-19,4321.141944444445
962,2017-08-20,3268.1830555555557
963,2017-08-21,4890.937222222222
964,2017-08-22,3972.134722222222
965,2017-08-23,4499.564722222222
966,2017-08-24,4399.5025
967,2017-08-25,4097.209444444445
968,2017-08-26,3726.42
969,2017-08-27,4092.342222222222
970,2017-08-28,4664.073333333334
971,2017-08-29,4605.935555555556
972,2017-08-30,4450.055555555556
973,2017-08-31,4432.457222222222
974,2017-09-01,3691.3569444444443
975,2017-09-02,3509.9455555555555
976,2017-09-03,4156.736944444445
977,2017-09-04,3875.014722222222
978,2017-09-05,4968.515
979,2017-09-06,5256.831666666667
980,2017-09-07,4141.6658333333335
981,2017-09-08,4241.239166666666
982,2017-09-09,4423.908888888889
983,2017-09-10,3911.2947222222224
984,2017-09-11,3959.001388888889
985,2017-09-12,4834.508888888889
986,2017-09-13,4561.058333333333
987,2017-09-14,4853.801666666666
988,2017-09-15,4599.565555555556
989,2017-09-16,4205.176111111111
990,2017-09-17,4693.3516666666665
991,2017-09-18,5103.031111111111
992,2017-09-19,4736.801666666666
993,2017-09-20,5054.647777777778
994,2017-09-21,4266.118055555556
995,2017-09-22,4379.601111111111
996,2017-09-23,4146.281666666667
997,2017-09-24,4361.498333333333
998,2017-09-25,4750.548333333333
999,2017-09-26,4642.253611111111
1000,2017-09-27,2884.761111111111
1001,2017-09-28,4471.735277777778
1002,2017-09-29,4604.5888888888885
1003,2017-09-30,5228.1466666666665
1004,2017-10-01,4310.385555555556
1005,2017-10-02,3747.237222222222
1006,2017-10-03,4434.912222222222
1007,2017-10-04,4857.599444444444
1008,2017-10-05,4750.6322222222225
1009,2017-10-06,4258.070555555556
1010,2017-10-07,3629.9016666666666
1011,2017-10-08,4199.670833333334
1012,2017-10-09,3829.2
1013,2017-10-10,4625.948611111111
1014,2017-10-11,4581.348055555555
1015,2017-10-12,4455.991944444444
1016,2017-10-13,3073.067777777778
1017,2017-10-14,4022.9141666666665
1018,2017-10-15,4291.603611111111
1019,2017-10-16,3996.1094444444443
1020,2017-10-17,2989.4808333333335
1021,2017-10-18,4421.206111111111
1022,2017-10-19,4829.297222222222
1023,2017-10-20,4566.0775
1024,2017-10-21,4440.2236111111115
1025,2017-10-22,4212.544166666667
1026,2017-10-23,3405.5988888888887
1027,2017-10-24,3195.643611111111
1028,2017-10-25,4568.158333333334
1029,2017-10-26,4050.148888888889
1030,2017-10-27,4844.767777777778
1031,2017-10-28,4009.610277777778
1032,2017-10-29,5060.620555555555
1033,2017-10-30,4347.3675
1034,2017-10-31,4928.379444444445
1035,2017-11-01,4254.231111111111
1036,2017-11-02,3513.6544444444444
1037,2017-11-03,4385.428888888889
1038,2017-11-04,5184.977777777778
1039,2017-11-05,4177.191111111111
1040,2017-11-06,4334.14
1041,2017-11-07,4949.538888888889
1042,2017-11-08,5074.322777777777
1043,2017-11-09,4398.800555555556
1044,2017-11-10,3864.5
1045,2017-11-11,5030.370555555555
1046,2017-11-12,4358.545555555555
1047,2017-11-13,5299.272777777778
1048,2017-11-14,4478.024166666667
1049,2017-11-15,3825.6633333333334
1050,2017-11-16,3995.2991666666667
1051,2017-11-17,4887.268333333333
1052,2017-11-18,4377.197777777777
1053,2017-11-19,3588.3119444444446
1054,2017-11-20,5586.412777777778
1055,2017-11-21,4764.063888888889
1056,2017-11-22,4661.711111111111
1057,2017-11-23,3978.7947222222224
1058,2017-11-24,4912.852777777778
1059,2017-11-25,4798.472777777778
1060,2017-11-26,5066.515
1061,2017-11-27,4926.539444444445
1062,2017-11-28,5004.512222222223
1063,2017-11-29,4780.453333333333
1064,2017-11-30,4771.473888888889
1065,2017-12-01,5468.193888888889
1066,2017-12-02,5077.255
1067,2017-12-03,4712.384444444445
1068,2017-12-04,4412.578055555556
1069,2017-12-05,4733.486111111111
1070,2017-12-06,4917.658888888889
1071,2017-12-07,4780.278333333334
1072,2017-12-08,4778.347777777778
1073,2017-12-09,4178.034722222223
1074,2017-12-10,4365.5552777777775
1075,2017-12-11,4730.916666666667
1076,2017-12-12,4307.315
1077,2017-12-13,4903.287777777778
1078,2017-12-14,4883.456111111111
1079,2017-12-15,4970.074444444444
1080,2017-12-16,4782.841111111111
1081,2017-12-17,4615.446388888889
1082,2017-12-18,4811.349444444444
1083,2017-12-19,4648.157222222222
1084,2017-12-20,4977.202777777778
1085,2017-12-21,4890.308888888889
1086,2017-12-22,4593.826666666667
1087,2017-12-23,4471.466111111111
1088,2017-12-24,5077.556111111111
1089,2017-12-25,5275.88
1090,2017-12-26,5738.1738888888885
1091,2017-12-27,5557.481666666667
1092,2017-12-28,5544.291111111111
1093,2017-12-29,5032.468333333333
1094,2017-12-30,5615.238888888889
1095,2017-12-31,5345.309444444444
1096,2018-01-01,5246.565555555556
1097,2018-01-02,5488.918333333333
1098,2018-01-03,4813.3516666666665
1099,2018-01-04,5680.857222222222
1100,2018-01-05,5205.0905555555555
1101,2018-01-06,4835.118888888889
1102,2018-01-07,4983.185
1103,2018-01-08,4992.028888888889
1104,2018-01-09,5476.543888888889
1105,2018-01-10,5309.256111111111
1106,2018-01-11,4982.030555555555
1107,2018-01-12,4877.730555555556
1108,2018-01-13,5059.528888888889
1109,2018-01-14,4672.662777777778
1110,2018-01-15,4625.247222222222
1111,2018-01-16,4939.376111111111
1112,2018-01-17,5702.633333333333
1113,2018-01-18,4900.601111111111
1114,2018-01-19,5140.59
1115,2018-01-20,4974.199444444444
1116,2018-01-21,5081.580555555555
1117,2018-01-22,5359.743888888889
1118,2018-01-23,4809.870555555555
1119,2018-01-24,5009.262222222223
1120,2018-01-25,4948.321111111111
1121,2018-01-26,4423.97
1122,2018-01-27,5080.9366666666665
1123,2018-01-28,5455.706111111111
1124,2018-01-29,5143.542777777778
1125,2018-01-30,5213.588333333333
1126,2018-01-31,6112.020555555556
1127,2018-02-01,5914.862222222222
1128,2018-02-02,5074.706111111111
1129,2018-02-03,5743.29
1130,2018-02-04,5787.305
1131,2018-02-05,5515.836111111111
1132,2018-02-06,5347.895555555556
1133,2018-02-07,5048.588333333333
1134,2018-02-08,5478.466666666666
1135,2018-02-09,4934.843888888889
1136,2018-02-10,5019.73
1137,2018-02-11,5108.344444444445
1138,2018-02-12,4558.043333333333
1139,2018-02-13,4765.457222222222
1140,2018-02-14,4520.299444444445
1141,2018-02-15,5449.536666666667
1142,2018-02-16,4696.753333333333
1143,2018-02-17,5240.177777777778
1144,2018-02-18,4466.812222222222
1145,2018-02-19,5197.241111111111
1146,2018-02-20,5479.219444444445
1147,2018-02-21,4866.33
1148,2018-02-22,4650.730833333333
1149,2018-02-23,4971.7733333333335
1150,2018-02-24,5376.983888888889
1151,2018-02-25,4268.888055555555
1152,2018-02-26,4813.918888888889
1153,2018-02-27,4384.855277777778
1154,2018-02-28,5623.941111111111
1155,2018-03-01,4317.0375
1156,2018-03-02,5853.955555555555
1157,2018-03-03,5160.328333333333
1158,2018-03-04,5481.149444444444
1159,2018-03-05,4377.044166666667
1160,2018-03-06,5499.172222222222
1161,2018-03-07,5472.2444444444445
1162,2018-03-08,4997.493888888889
1163,2018-03-09,4199.101111111111
1164,2018-03-10,5641.070555555556
1165,2018-03-11,4618.138055555555
1166,2018-03-12,4670.6177777777775
1167,2018-03-13,5418.7844444444445
1168,2018-03-14,4872.705
1169,2018-03-15,4393.571944444445
1170,2018-03-16,4786.21
1171,2018-03-17,4703.815555555556
1172,2018-03-18,4831.314444444444
1173,2018-03-19,5258.299444444445
1174,2018-03-20,5882.295
1175,2018-03-21,5029.671111111111
1176,2018-03-22,4834.164444444445
1177,2018-03-23,5275.283333333334
1178,2018-03-24,5190.734444444444
1179,2018-03-25,4914.740555555555
1180,2018-03-26,4126.783055555556
1181,2018-03-27,4868.711666666667
1182,2018-03-28,4814.337777777778
1183,2018-03-29,5359.364444444444
1184,2018-03-30,5315.5072222222225
1185,2018-03-31,4853.416111111111
1186,2018-04-01,4695.618888888889
1187,2018-04-02,3810.237777777778
1188,2018-04-03,4316.768611111111
1189,2018-04-04,5290.704444444445
1190,2018-04-05,4978.65
1191,2018-04-06,4159.669166666667
1192,2018-04-07,4227.375277777778
1193,2018-04-08,5418.600555555556
1194,2018-04-09,4034.3019444444444
1195,2018-04-10,3781.6355555555556
1196,2018-04-11,4352.269444444444
1197,2018-04-12,4851.235555555556
1198,2018-04-13,5557.5488888888885
1199,2018-04-14,4558.282222222222
1200,2018-04-15,4856.147777777778
1201,2018-04-16,5429.616111111111
1202,2018-04-17,5150.265
1203,2018-04-18,4764.731666666667
1204,2018-04-19,5223.407222222222
1205,2018-04-20,4341.644166666667
1206,2018-04-21,5582.759444444445
1207,2018-04-22,5313.470555555556
1208,2018-04-23,4669.2444444444445
1209,2018-04-24,5485.832222222222
1210,2018-04-25,5342.326666666667
1211,2018-04-26,5874.350555555556
1212,2018-04-27,5209.493333333333
1213,2018-04-28,4704.096666666666
1214,2018-04-29,4589.860833333333
1215,2018-04-30,5111.464444444445
1216,2018-05-01,5039.001666666667
1217,2018-05-02,4429.178611111111
1218,2018-05-03,4535.823055555556
1219,2018-05-04,4799.065555555556
1220,2018-05-05,3993.954166666667
1221,2018-05-06,5474.052777777778
1222,2018-05-07,4780.575
1223,2018-05-08,4944.487777777777
1224,2018-05-09,5040.922222222222
1225,2018-05-10,4168.530277777778
1226,2018-05-11,4901.640555555556
1227,2018-05-12,4391.538055555556
1228,2018-05-13,4721.912777777778
1229,2018-05-14,4472.119166666666
1230,2018-05-15,4635.682777777778
1231,2018-05-16,4715.535
1232,2018-05-17,4726.623333333333
1233,2018-05-18,5160.0
1234,2018-05-19,4576.483888888889
1235,2018-05-20,4280.105
1236,2018-05-21,4302.6975
1237,2018-05-22,4846.013333333333
1238,2018-05-23,5152.178888888889
1239,2018-05-24,4101.131666666667
1240,2018-05-25,4665.415555555555
1241,2018-05-26,4475.0344444444445
1242,2018-05-27,4927.928333333333
1243,2018-05-28,3621.3458333333333
1244,2018-05-29,3796.3322222222223
1245,2018-05-30,4981.740555555555
1246,2018-05-31,4361.0425
1247,2018-06-01,4288.536388888889
1248,2018-06-02,4500.785
1249,2018-06-03,4124.110833333333
1250,2018-06-04,4209.098055555555
1251,2018-06-05,5196.767222222222
1252,2018-06-06,4367.485833333333
1253,2018-06-07,4313.086111111111
1254,2018-06-08,3423.211388888889
1255,2018-06-09,4201.655833333333
1256,2018-06-10,4134.035833333333
1257,2018-06-11,4877.681666666666
1258,2018-06-12,4446.897777777778
1259,2018-06-13,4428.727222222222
1260,2018-06-14,4951.041666666667
1261,2018-06-15,4403.406111111111
1262,2018-06-16,4284.648611111111
1263,2018-06-17,4634.108055555555
1264,2018-06-18,3787.9319444444445
1265,2018-06-19,3240.362222222222
1266,2018-06-20,3637.0155555555557
1267,2018-06-21,4517.321666666667
1268,2018-06-22,4753.642222222222
1269,2018-06-23,3813.781111111111
1270,2018-06-24,4506.7525
1271,2018-06-25,3986.6694444444443
1272,2018-06-26,4615.055833333333
1273,2018-06-27,4321.762222222223
1274,2018-06-28,4552.364722222223
1275,2018-06-29,3764.257777777778
1276,2018-06-30,3906.27
1277,2018-07-01,3698.615
1278,2018-07-02,4478.2861111111115
1279,2018-07-03,4036.4183333333335
1280,2018-07-04,4046.844722222222
1281,2018-07-05,4309.026666666667
1282,2018-07-06,4095.3933333333334
1283,2018-07-07,4322.9430555555555
1284,2018-07-08,4771.823333333334
1285,2018-07-09,3891.994166666667
1286,2018-07-10,4753.055555555556
1287,2018-07-11,4860.38
1288,2018-07-12,4237.008055555556
1289,2018-07-13,4601.406111111111
1290,2018-07-14,4656.4702777777775
1291,2018-07-15,4698.390555555556
1292,2018-07-16,3977.0758333333333
1293,2018-07-17,4181.035
1294,2018-07-18,4894.935
1295,2018-07-19,3805.808611111111
1296,2018-07-20,4238.104166666667
1297,2018-07-21,4189.442222222222
1298,2018-07-22,4425.46
1299,2018-07-23,4205.981944444445
1300,2018-07-24,3878.9819444444443
1301,2018-07-25,4025.96
1302,2018-07-26,3598.7458333333334
1303,2018-07-27,2578.617777777778
1304,2018-07-28,4283.083055555556
1305,2018-07-29,4664.7861111111115
1306,2018-07-30,4780.592777777778
1307,2018-07-31,4341.353611111111
1308,2018-08-01,4550.455555555555
1309,2018-08-02,4627.796666666667
1310,2018-08-03,4102.5680555555555
1311,2018-08-04,4324.431388888889
1312,2018-08-05,3176.8747222222223
1313,2018-08-06,4005.1380555555556
1314,2018-08-07,4302.497777777778
1315,2018-08-08,3466.76
1316,2018-08-09,4997.471666666666
1317,2018-08-10,4647.400833333333
1318,2018-08-11,4544.193888888889
1319,2018-08-12,3791.4575
1320,2018-08-13,4768.532222222222
1321,2018-08-14,4471.381944444444
1322,2018-08-15,4508.639166666667
1323,2018-08-16,4359.1575
1324,2018-08-17,4162.899444444444
1325,2018-08-18,3833.412222222222
1326,2018-08-19,4338.668333333333
1327,2018-08-20,4146.520833333333
1328,2018-08-21,4258.6738888888885
1329,2018-08-22,4247.307222222223
1330,2018-08-23,4233.896111111111
1331,2018-08-24,4366.339166666667
1332,2018-08-25,4697.6611111111115
1333,2018-08-26,4161.786944444444
1334,2018-08-27,4361.177222222223
1335,2018-08-28,4522.183055555555
1336,2018-08-29,4569.776666666667
1337,2018-08-30,4130.106666666667
1338,2018-08-31,4130.859444444444
1339,2018-09-01,3610.8280555555557
1340,2018-09-02,3735.599722222222
1341,2018-09-03,4708.328888888889
1342,2018-09-04,4731.410555555555
1343,2018-09-05,4650.209722222222
1344,2018-09-06,4372.583333333333
1345,2018-09-07,4401.089166666667
1346,2018-09-08,4173.408333333334
1347,2018-09-09,4327.316944444445
1348,2018-09-10,3836.795833333333
1349,2018-09-11,4366.298055555556
1350,2018-09-12,3800.634722222222
1351,2018-09-13,4728.187777777778
1352,2018-09-14,4775.99
1353,2018-09-15,4684.011111111111
1354,2018-09-16,4530.513333333333
1355,2018-09-17,5395.473333333333
1356,2018-09-18,4202.428888888889
1357,2018-09-19,5156.410555555555
1358,2018-09-20,4670.256111111111
1359,2018-09-21,4579.269722222222
1360,2018-09-22,5220.482222222222
1361,2018-09-23,4263.594444444445
1362,2018-09-24,4107.7575
1363,2018-09-25,4804.394444444444
1364,2018-09-26,3914.4552777777776
1365,2018-09-27,4157.603888888889
1366,2018-09-28,4395.778888888889
1367,2018-09-29,4995.253333333333
1368,2018-09-30,4911.322777777777
1369,2018-10-01,4063.5222222222224
1370,2018-10-02,3794.8130555555554
1371,2018-10-03,4788.232777777778
1372,2018-10-04,3906.659722222222
1373,2018-10-05,4006.7122222222224
1374,2018-10-06,3306.005
1375,2018-10-07,5422.196111111111
1376,2018-10-08,4976.266111111111
1377,2018-10-09,4318.443333333334
1378,2018-10-10,3535.493611111111
1379,2018-10-11,4575.113888888889
1380,2018-10-12,3465.4544444444446
1381,2018-10-13,4365.925555555556
1382,2018-10-14,4288.794166666667
1383,2018-10-15,4349.020555555556
1384,2018-10-16,4376.266666666666
1385,2018-10-17,4228.016666666666
1386,2018-10-18,3772.55
1387,2018-10-19,5533.972777777778
1388,2018-10-20,5062.717777777778
1389,2018-10-21,4928.414444444445
1390,2018-10-22,3508.5805555555557
1391,2018-10-23,4292.315833333333
1392,2018-10-24,4845.740555555555
1393,2018-10-25,4509.396388888889
1394,2018-10-26,4300.683333333333
1395,2018-10-27,5360.395555555556
1396,2018-10-28,4390.144166666667
1397,2018-10-29,4675.761111111111
1398,2018-10-30,4473.121666666667
1399,2018-10-31,3684.4041666666667
1400,2018-11-01,3928.531388888889
1401,2018-11-02,4028.965
1402,2018-11-03,4825.873333333333
1403,2018-11-04,3758.405
1404,2018-11-05,4473.1547222222225
1405,2018-11-06,4012.306666666667
1406,2018-11-07,4313.24
1407,2018-11-08,4144.766666666666
1408,2018-11-09,4128.049166666667
1409,2018-11-10,5218.8694444444445
1410,2018-11-11,5163.345
1411,2018-11-12,5294.651666666667
1412,2018-11-13,4056.8444444444444
1413,2018-11-14,4169.809722222222
1414,2018-11-15,4845.445555555556
1415,2018-11-16,4718.595
1416,2018-11-17,5395.225555555556
1417,2018-11-18,4734.447222222222
1418,2018-11-19,4127.927222222223
1419,2018-11-20,5450.232222222222
1420,2018-11-21,4549.967777777778
1421,2018-11-22,4821.15
1422,2018-11-23,4468.609166666667
1423,2018-11-24,4797.836666666667
1424,2018-11-25,4788.95
1425,2018-11-26,4385.7525
1426,2018-11-27,4724.984444444444
1427,2018-11-28,5051.144444444444
1428,2018-11-29,4512.635555555556
1429,2018-11-30,4065.4952777777776
1430,2018-12-01,4281.561111111111
1431,2018-12-02,5199.266111111111
1432,2018-12-03,4118.296388888889
1433,2018-12-04,5222.528888888889
1434,2018-12-05,5259.967777777778
1435,2018-12-06,4702.793888888889
1436,2018-12-07,3848.236388888889
1437,2018-12-08,4155.228888888889
1438,2018-12-09,4753.261111111111
1439,2018-12-10,4678.722222222223
1440,2018-12-11,4186.899166666667
1441,2018-12-12,4188.281388888889
1442,2018-12-13,4390.636944444444
1443,2018-12-14,4542.858611111111
1444,2018-12-15,4754.689444444444
1445,2018-12-16,5180.671111111111
1446,2018-12-17,4744.6483333333335
1447,2018-12-18,5468.168333333333
1448,2018-12-19,5007.942777777777
1449,2018-12-20,5219.233888888889
1450,2018-12-21,5235.543888888889
1451,2018-12-22,4952.201666666667
1452,2018-12-23,4915.928333333333
1453,2018-12-24,4598.019166666667
1454,2018-12-25,4802.006666666667
1455,2018-12-26,4956.990555555555
1456,2018-12-27,4978.538333333333
1457,2018-12-28,4806.171111111111
1458,2018-12-29,4311.2011111111115
1459,2018-12-30,4679.807777777778
1460,2018-12-31,4995.012222222223
1461,2019-01-01,4973.621666666667
1462,2019-01-02,4799.113888888889
1463,2019-01-03,4701.524444444444
1464,2019-01-04,5067.802222222223
1465,2019-01-05,5372.935555555556
1466,2019-01-06,5087.985
1467,2019-01-07,4604.760555555556
1468,2019-01-08,5105.921111111111
1469,2019-01-09,4755.413333333333
1470,2019-01-10,4710.252777777778
1471,2019-01-11,4649.680555555556
1472,2019-01-12,5583.612222222222
1473,2019-01-13,4996.670555555555
1474,2019-01-14,4779.157222222222
1475,2019-01-15,4885.918333333333
1476,2019-01-16,5513.435
1477,2019-01-17,4301.237222222222
1478,2019-01-18,5286.050555555556
1479,2019-01-19,5211.422222222222
1480,2019-01-20,5132.536666666667
1481,2019-01-21,5176.748888888889
1482,2019-01-22,4873.6288888888885
1483,2019-01-23,4804.458333333333
1484,2019-01-24,5013.495555555555
1485,2019-01-25,4964.54
1486,2019-01-26,4748.011111111111
1487,2019-01-27,4805.814444444444
1488,2019-01-28,4956.609444444444
1489,2019-01-29,4197.232222222222
1490,2019-01-30,4769.297222222222
1491,2019-01-31,4734.8261111111115
1492,2019-02-01,5709.472222222223
1493,2019-02-02,4951.749444444445
1494,2019-02-03,4837.349444444444
1495,2019-02-04,4483.363333333334
1496,2019-02-05,4994.164444444445
1497,2019-02-06,5070.543888888889
1498,2019-02-07,5029.443888888889
1499,2019-02-08,4635.834444444445
1500,2019-02-09,5024.237222222222
1501,2019-02-10,6000.956666666667
1502,2019-02-11,5785.750555555555
1503,2019-02-12,5371.932777777778
1504,2019-02-13,5230.816111111111
1505,2019-02-14,5038.818333333334
1506,2019-02-15,5045.809444444444
1507,2019-02-16,5188.355555555556
1508,2019-02-17,5603.181111111111
1509,2019-02-18,5338.392222222222
1510,2019-02-19,5510.375555555555
1511,2019-02-20,5554.696111111111
1512,2019-02-21,5312.306111111111
1513,2019-02-22,4876.232222222222
1514,2019-02-23,4871.165555555555
1515,2019-02-24,5260.316111111111
1516,2019-02-25,4194.5616666666665
1517,2019-02-26,3912.695833333333
1518,2019-02-27,4168.1386111111115
1519,2019-02-28,4632.661666666667
1520,2019-03-01,5247.207222222222
1521,2019-03-02,5290.312777777778
1522,2019-03-03,4289.543611111111
1523,2019-03-04,4586.428055555555
1524,2019-03-05,5719.9766666666665
1525,2019-03-06,4685.581666666667
1526,2019-03-07,5453.475555555556
1527,2019-03-08,4949.976111111111
1528,2019-03-09,5222.08
1529,2019-03-10,5241.7988888888885
1530,2019-03-11,5301.043333333333
1531,2019-03-12,5119.375
1532,2019-03-13,5469.621666666667
1533,2019-03-14,4930.841111111111
1534,2019-03-15,4989.795
1535,2019-03-16,4008.8255555555556
1536,2019-03-17,5547.057222222223
1537,2019-03-18,5490.376666666667
1538,2019-03-19,4791.85
1539,2019-03-20,5161.7861111111115
1540,2019-03-21,5215.312777777778
1541,2019-03-22,4068.038888888889
1542,2019-03-23,5595.961111111111
1543,2019-03-24,4719.809444444444
1544,2019-03-25,4432.683055555555
1545,2019-03-26,5931.9094444444445
1546,2019-03-27,5828.985555555556
1547,2019-03-28,5062.571666666667
1548,2019-03-29,5181.348333333333
1549,2019-03-30,5493.914444444445
1550,2019-03-31,4276.324722222223
1551,2019-04-01,5356.665
1552,2019-04-02,4386.457222222222
1553,2019-04-03,6097.926666666666
1554,2019-04-04,4484.609722222222
1555,2019-04-05,4319.222222222223
1556,2019-04-06,4608.04
1557,2019-04-07,5503.426666666666
1558,2019-04-08,5194.831666666667
1559,2019-04-09,5521.218888888889
1560,2019-04-10,5036.673333333333
1561,2019-04-11,3758.2472222222223
1562,2019-04-12,4683.281111111111
1563,2019-04-13,4614.091388888889
1564,2019-04-14,4021.534166666667
1565,2019-04-15,5923.091666666666
1566,2019-04-16,4216.625277777778
1567,2019-04-17,5320.000555555555
1568,2019-04-18,3532.4169444444447
1569,2019-04-19,4436.728611111111
1570,2019-04-20,4318.763888888889
1571,2019-04-21,4900.716111111111
1572,2019-04-22,4865.943888888889
1573,2019-04-23,5329.518888888889
1574,2019-04-24,4881.924444444445
1575,2019-04-25,4851.528333333334
1576,2019-04-26,4503.051666666666
1577,2019-04-27,5636.417222222222
1578,2019-04-28,4874.4238888888885
1579,2019-04-29,4701.952222222222
1580,2019-04-30,5122.858333333334
1581,2019-05-01,5256.501666666667
1582,2019-05-02,5312.087222222222
1583,2019-05-03,5041.492222222222
1584,2019-05-04,4441.983333333334
1585,2019-05-05,4773.616666666667
1586,2019-05-06,4934.432777777778
1587,2019-05-07,5320.447222222222
1588,2019-05-08,4949.794444444445
1589,2019-05-09,3715.5616666666665
1590,2019-05-10,5045.3405555555555
1591,2019-05-11,4760.598888888889
1592,2019-05-12,4984.957777777778
1593,2019-05-13,4156.220833333334
1594,2019-05-14,4282.539444444445
1595,2019-05-15,5096.200555555555
1596,2019-05-16,3278.8519444444446
1597,2019-05-17,5123.387222222223
1598,2019-05-18,5374.376111111111
1599,2019-05-19,5084.933888888889
1600,2019-05-20,4739.1322222222225
1601,2019-05-21,4460.543888888889
1602,2019-05-22,4831.678888888889
1603,2019-05-23,5086.810555555556
1604,2019-05-24,4659.759444444445
1605,2019-05-25,4555.775555555556
1606,2019-05-26,4158.980277777778
1607,2019-05-27,4453.6466666666665
1608,2019-05-28,4684.4366666666665
1609,2019-05-29,4056.0955555555556
1610,2019-05-30,4450.431111111111
1611,2019-05-31,3977.9466666666667
1612,2019-06-01,4279.9575
1613,2019-06-02,4329.134444444445
1614,2019-06-03,4630.199166666666
1615,2019-06-04,4717.329444444445
1616,2019-06-05,3749.8533333333335
1617,2019-06-06,3408.295
1618,2019-06-07,3118.3866666666668
1619,2019-06-08,5074.624444444445
1620,2019-06-09,4986.5233333333335
